2005-06-01	6054
2005-06-02	6196
2005-06-03	5108
2005-06-04	4233
2005-06-05	3834
2005-06-06	4435
2005-06-07	6210
2005-06-08	5640
2005-06-09	5743
2005-06-10	5430
2005-06-11	3847
2005-06-12	4237
2005-06-13	5061
2005-06-14	5813
2005-06-15	6110
2005-06-16	5779
2005-06-17	5129
2005-06-18	3483
2005-06-19	3715
2005-06-20	5240
2005-06-21	5279
2005-06-22	5893
2005-06-23	5467
2005-06-24	4818
2005-06-25	2724
2005-06-26	2939
2005-06-27	5211
2005-06-28	5779
2005-06-29	5230
2005-06-30	5608
2005-07-01	5041
2005-07-02	4045
2005-07-03	4050
2005-07-04	5468
2005-07-05	5569
2005-07-06	5548
2005-07-07	5211
2005-07-08	4735
2005-07-09	2917
2005-07-10	3222
2005-07-11	5120
2005-07-12	5229
2005-07-13	4474
2005-07-14	4608
2005-07-15	4545
2005-07-16	2212
2005-07-17	2183
2005-07-18	4591
2005-07-19	5268
2005-07-20	5221
2005-07-21	5030
2005-07-22	5096
2005-07-23	3043
2005-07-24	3289
2005-07-25	5243
2005-07-26	5880
2005-07-27	5161
2005-07-28	5572
2005-07-29	5284
2005-07-30	2827
2005-07-31	3022
2005-08-01	4133
2005-08-02	6121
2005-08-03	5820
2005-08-04	6090
2005-08-05	5523
2005-08-06	3587
2005-08-07	3913
2005-08-08	5720
2005-08-09	6109
2005-08-10	6325
2005-08-11	6275
2005-08-12	5535
2005-08-13	3577
2005-08-14	3760
2005-08-15	6073
2005-08-16	5765
2005-08-17	6579
2005-08-18	6106
2005-08-19	5330
2005-08-20	3797
2005-08-21	4286
2005-08-22	4121
2005-08-23	6766
2005-08-24	6288
2005-08-25	5988
2005-08-26	5239
2005-08-27	3732
2005-08-28	4099
2005-08-29	5574
2005-08-30	5541
2005-08-31	6230
2005-09-01	5846
2005-09-02	5250
2005-09-03	3621
2005-09-04	3544
2005-09-05	4981
2005-09-06	5095
2005-09-07	3971
2005-09-08	4787
2005-09-09	5051
2005-09-10	3799
2005-09-11	3737
2005-09-12	4169
2005-09-13	4856
2005-09-14	5107
2005-09-15	5438
2005-09-16	4761
2005-09-17	3180
2005-09-18	3643
2005-09-19	4743
2005-09-20	4810
2005-09-21	5124
2005-09-22	4855
2005-09-23	4517
2005-09-24	3217
2005-09-25	3907
2005-09-26	4536
2005-09-27	4889
2005-09-28	4652
2005-09-29	4683
2005-09-30	4730
2005-10-01	3621
2005-10-02	4030
2005-10-03	4040
2005-10-04	4655
2005-10-05	4710
2005-10-06	4398
2005-10-07	4350
2005-10-08	3292
2005-10-09	3366
2005-10-10	4227
2005-10-11	4457
2005-10-12	4673
2005-10-13	4640
2005-10-14	4725
2005-10-15	3611
2005-10-16	3507
2005-10-17	331
2005-10-18	1874
2005-10-19	4029
2005-10-20	4298
2005-10-21	4112
2005-10-22	2924
2005-10-23	3441
2005-10-24	4061
2005-10-25	4948
2005-10-26	5323
2005-10-27	5036
2005-10-28	4461
2005-10-29	2836
2005-10-30	2922
2005-10-31	3207
2005-11-01	5508
2005-11-02	5607
2005-11-03	5557
2005-11-04	5428
2005-11-05	2842
2005-11-06	3683
2005-11-07	5757
2005-11-08	5776
2005-11-09	6004
2005-11-10	6166
2005-11-11	5154
2005-11-12	3711
2005-11-13	4171
2005-11-14	5780
2005-11-15	6296
2005-11-16	6250
2005-11-17	6411
2005-11-18	5560
2005-11-19	3610
2005-11-20	4109
2005-11-21	6021
2005-11-22	6573
2005-11-23	6360
2005-11-24	5711
2005-11-25	5161
2005-11-26	3200
2005-11-27	3710
2005-11-28	5973
2005-11-29	6421
2005-11-30	6383
2005-12-01	6688
2005-12-02	5615
2005-12-03	3904
2005-12-04	4403
2005-12-05	5311
2005-12-06	5960
2005-12-07	6329
2005-12-08	6296
2005-12-09	5718
2005-12-10	4219
2005-12-11	4164
2005-12-12	6170
2005-12-13	6259
2005-12-14	6116
2005-12-15	6142
2005-12-16	5640
2005-12-17	3752
2005-12-18	3929
2005-12-19	5407
2005-12-20	5862
2005-12-21	5952
2005-12-22	4844
2005-12-23	3805
2005-12-24	2585
2005-12-25	2340
2005-12-26	2859
2005-12-27	3030
2005-12-28	3920
2005-12-29	4602
2005-12-30	4219
2005-12-31	4038
2006-01-01	3395
2006-01-02	4660
2006-01-03	6224
2006-01-04	7371
2006-01-05	7175
2006-01-06	6415
2006-01-07	4561
2006-01-08	4759
2006-01-09	6586
2006-01-10	6972
2006-01-11	6859
2006-01-12	6677
2006-01-13	6418
2006-01-14	4354
2006-01-15	4870
2006-01-16	6498
2006-01-17	6187
2006-01-18	7050
2006-01-19	6566
2006-01-20	6732
2006-01-21	4596
2006-01-22	5274
2006-01-23	6751
2006-01-24	7711
2006-01-25	7366
2006-01-26	6387
2006-01-27	5984
2006-01-28	4011
2006-01-29	4149
2006-01-30	6156
2006-01-31	7167
2006-02-01	6724
2006-02-02	6407
2006-02-03	5997
2006-02-04	4013
2006-02-05	4698
2006-02-06	6078
2006-02-07	6373
2006-02-08	6681
2006-02-09	6438
2006-02-10	6076
2006-02-11	4106
2006-02-12	5173
2006-02-13	6357
2006-02-14	6574
2006-02-15	6124
2006-02-16	6803
2006-02-17	6162
2006-02-18	4687
2006-02-19	4409
2006-02-20	6409
2006-02-21	6202
2006-02-22	6503
2006-02-23	6433
2006-02-24	5830
2006-02-25	4703
2006-02-26	4504
2006-02-27	5772
2006-02-28	6400
2006-03-01	6009
2006-03-02	6055
2006-03-03	5998
2006-03-04	3771
2006-03-05	4230
2006-03-06	5995
2006-03-07	6280
2006-03-08	6701
2006-03-09	6574
2006-03-10	5929
2006-03-11	4078
2006-03-12	4089
2006-03-13	6306
2006-03-14	6316
2006-03-15	6397
2006-03-16	6121
2006-03-17	3712
2006-03-18	3745
2006-03-19	4387
2006-03-20	6431
2006-03-21	5982
2006-03-22	6550
2006-03-23	6075
2006-03-24	5733
2006-03-25	3941
2006-03-26	3776
2006-03-27	5902
2006-03-28	6390
2006-03-29	6183
2006-03-30	6254
2006-03-31	5832
2006-04-01	4016
2006-04-02	4394
2006-04-03	6017
2006-04-04	5861
2006-04-05	6171
2006-04-06	5910
2006-04-07	5780
2006-04-08	3487
2006-04-09	4046
2006-04-10	6407
2006-04-11	6215
2006-04-12	6026
2006-04-13	6017
2006-04-14	4536
2006-04-15	4303
2006-04-16	4183
2006-04-17	4493
2006-04-18	5875
2006-04-19	6334
2006-04-20	6656
2006-04-21	5887
2006-04-22	4111
2006-04-23	4286
2006-04-24	5785
2006-04-25	5913
2006-04-26	6421
2006-04-27	6379
2006-04-28	5287
2006-04-29	3732
2006-04-30	4141
2006-05-01	4701
2006-05-02	6122
2006-05-03	6227
2006-05-04	5725
2006-05-05	5765
2006-05-06	4335
2006-05-07	4473
2006-05-08	6427
2006-05-09	6575
2006-05-10	6645
2006-05-11	5454
2006-05-12	5823
2006-05-13	3851
2006-05-14	4384
2006-05-15	5333
2006-05-16	6548
2006-05-17	6691
2006-05-18	6741
2006-05-19	4298
2006-05-20	3773
2006-05-21	4817
2006-05-22	5500
2006-05-23	6405
2006-05-24	6372
2006-05-25	6252
2006-05-26	5908
2006-05-27	3823
2006-05-28	4316
2006-05-29	6227
2006-05-30	6527
2006-05-31	6839
2006-06-01	6459
2006-06-02	5414
2006-06-03	3524
2006-06-04	3173
2006-06-05	4468
2006-06-06	7065
2006-06-07	7354
2006-06-08	7584
2006-06-09	6346
2006-06-10	4824
2006-06-11	4650
2006-06-12	6565
2006-06-13	7569
2006-06-14	7173
2006-06-15	7069
2006-06-16	6005
2006-06-17	3826
2006-06-18	4383
2006-06-19	7105
2006-06-20	6414
2006-06-21	6387
2006-06-22	6313
2006-06-23	5729
2006-06-24	4190
2006-06-25	4283
2006-06-26	6048
2006-06-27	6624
2006-06-28	6749
2006-06-29	6764
2006-06-30	6318
2006-07-01	3824
2006-07-02	4005
2006-07-03	6725
2006-07-04	7054
2006-07-05	7051
2006-07-06	6819
2006-07-07	6242
2006-07-08	3565
2006-07-09	3500
2006-07-10	5764
2006-07-11	6496
2006-07-12	6983
2006-07-13	6884
2006-07-14	6297
2006-07-15	3562
2006-07-16	3575
2006-07-17	6198
2006-07-18	6550
2006-07-19	7072
2006-07-20	6746
2006-07-21	6373
2006-07-22	4062
2006-07-23	3711
2006-07-24	6019
2006-07-25	6798
2006-07-26	6553
2006-07-27	6714
2006-07-28	5612
2006-07-29	3830
2006-07-30	4349
2006-07-31	5539
2006-08-01	5798
2006-08-02	6343
2006-08-03	6286
2006-08-04	5865
2006-08-05	3750
2006-08-06	3611
2006-08-07	4388
2006-08-08	5926
2006-08-09	6311
2006-08-10	6672
2006-08-11	6111
2006-08-12	2593
2006-08-13	4120
2006-08-14	5621
2006-08-15	6077
2006-08-16	6858
2006-08-17	6529
2006-08-18	6815
2006-08-19	4432
2006-08-20	4367
2006-08-21	7160
2006-08-22	7314
2006-08-23	6111
2006-08-24	6381
2006-08-25	5492
2006-08-26	3923
2006-08-27	4060
2006-08-28	5414
2006-08-29	5570
2006-08-30	5667
2006-08-31	5761
2006-09-01	5227
2006-09-02	3803
2006-09-03	2283
2006-09-04	5345
2006-09-05	5507
2006-09-06	5621
2006-09-07	5402
2006-09-08	4508
2006-09-09	3094
2006-09-10	3375
2006-09-11	4943
2006-09-12	4746
2006-09-13	5047
2006-09-14	5282
2006-09-15	5111
2006-09-16	3312
2006-09-17	3129
2006-09-18	4729
2006-09-19	4947
2006-09-20	5467
2006-09-21	5216
2006-09-22	5242
2006-09-23	3561
2006-09-24	3587
2006-09-25	5814
2006-09-26	6139
2006-09-27	6231
2006-09-28	5427
2006-09-29	5073
2006-09-30	3551
2006-10-01	3570
2006-10-02	4975
2006-10-03	5379
2006-10-04	5754
2006-10-05	5392
2006-10-06	4810
2006-10-07	3749
2006-10-08	3523
2006-10-09	5368
2006-10-10	5443
2006-10-11	5645
2006-10-12	5870
2006-10-13	5169
2006-10-14	3486
2006-10-15	3532
2006-10-16	5290
2006-10-17	5762
2006-10-18	6153
2006-10-19	5568
2006-10-20	5081
2006-10-21	3424
2006-10-22	3165
2006-10-23	4852
2006-10-24	5366
2006-10-25	5412
2006-10-26	5216
2006-10-27	4427
2006-10-28	3029
2006-10-29	3013
2006-10-30	3323
2006-10-31	4800
2006-11-01	5250
2006-11-02	5309
2006-11-03	4781
2006-11-04	3171
2006-11-05	3350
2006-11-06	5633
2006-11-07	6047
2006-11-08	5876
2006-11-09	5995
2006-11-10	5629
2006-11-11	3308
2006-11-12	3870
2006-11-13	4687
2006-11-14	5102
2006-11-15	5945
2006-11-16	5360
2006-11-17	5322
2006-11-18	3389
2006-11-19	3197
2006-11-20	5335
2006-11-21	6081
2006-11-22	6314
2006-11-23	5710
2006-11-24	5363
2006-11-25	3194
2006-11-26	3348
2006-11-27	5164
2006-11-28	5286
2006-11-29	6389
2006-11-30	5631
2006-12-01	5312
2006-12-02	3735
2006-12-03	3888
2006-12-04	5185
2006-12-05	5691
2006-12-06	5535
2006-12-07	5024
2006-12-08	5464
2006-12-09	3793
2006-12-10	3192
2006-12-11	5029
2006-12-12	5619
2006-12-13	5570
2006-12-14	5306
2006-12-15	5179
2006-12-16	3321
2006-12-17	3590
2006-12-18	5137
2006-12-19	5760
2006-12-20	4991
2006-12-21	5078
2006-12-22	3893
2006-12-23	2880
2006-12-24	2382
2006-12-25	1752
2006-12-26	2519
2006-12-27	3263
2006-12-28	3419
2006-12-29	3705
2006-12-30	3501
2006-12-31	2974
2007-01-01	3184
2007-01-02	5058
2007-01-03	5636
2007-01-04	6102
2007-01-05	6146
2007-01-06	4014
2007-01-07	4458
2007-01-08	5944
2007-01-09	5335
2007-01-10	6113
2007-01-11	6222
2007-01-12	4986
2007-01-13	3952
2007-01-14	4336
2007-01-15	5729
2007-01-16	5309
2007-01-17	5140
2007-01-18	5138
2007-01-19	4677
2007-01-20	3701
2007-01-21	3575
2007-01-22	4330
2007-01-23	4070
2007-01-24	5073
2007-01-25	4894
2007-01-26	4607
2007-01-27	3115
2007-01-28	3732
2007-01-29	4799
2007-01-30	5269
2007-01-31	5183
2007-02-01	5020
2007-02-02	5081
2007-02-03	3143
2007-02-04	3663
2007-02-05	4834
2007-02-06	4862
2007-02-07	5665
2007-02-08	5421
2007-02-09	4932
2007-02-10	3679
2007-02-11	3866
2007-02-12	4398
2007-02-13	4561
2007-02-14	4957
2007-02-15	5199
2007-02-16	4937
2007-02-17	3680
2007-02-18	3783
2007-02-19	4817
2007-02-20	5477
2007-02-21	5374
2007-02-22	4986
2007-02-23	4877
2007-02-24	3060
2007-02-25	3712
2007-02-26	4733
2007-02-27	5191
2007-02-28	4947
2007-03-01	4817
2007-03-02	2446
2007-03-03	2975
2007-03-04	3316
2007-03-05	4530
2007-03-06	6147
2007-03-07	6263
2007-03-08	5863
2007-03-09	5250
2007-03-10	3638
2007-03-11	4064
2007-03-12	6087
2007-03-13	6585
2007-03-14	6451
2007-03-15	6516
2007-03-16	5656
2007-03-17	3583
2007-03-18	3566
2007-03-19	4427
2007-03-20	5560
2007-03-21	6063
2007-03-22	5511
2007-03-23	5515
2007-03-24	3473
2007-03-25	3711
2007-03-26	6071
2007-03-27	6520
2007-03-28	6033
2007-03-29	6295
2007-03-30	5202
2007-03-31	3307
2007-04-01	3756
2007-04-02	6231
2007-04-03	7005
2007-04-04	5902
2007-04-05	5560
2007-04-06	3876
2007-04-07	3383
2007-04-08	3364
2007-04-09	4261
2007-04-10	6594
2007-04-11	6760
2007-04-12	6181
2007-04-13	6125
2007-04-14	3645
2007-04-15	3839
2007-04-16	4696
2007-04-17	6610
2007-04-18	6185
2007-04-19	6211
2007-04-20	6011
2007-04-21	3967
2007-04-22	4525
2007-04-23	6585
2007-04-24	6794
2007-04-25	7043
2007-04-26	6295
2007-04-27	5852
2007-04-28	3958
2007-04-29	4223
2007-04-30	6579
2007-05-01	7097
2007-05-02	7402
2007-05-03	7145
2007-05-04	5929
2007-05-05	4012
2007-05-06	4447
2007-05-07	5284
2007-05-08	6673
2007-05-09	6749
2007-05-10	6434
2007-05-11	6799
2007-05-12	4903
2007-05-13	4489
2007-05-14	6791
2007-05-15	7267
2007-05-16	7139
2007-05-17	8192
2007-05-18	6142
2007-05-19	4055
2007-05-20	4763
2007-05-21	7077
2007-05-22	6997
2007-05-23	7692
2007-05-24	6885
2007-05-25	7188
2007-05-26	4360
2007-05-27	4579
2007-05-28	6827
2007-05-29	6678
2007-05-30	6568
2007-05-31	6559
2007-06-01	6271
2007-06-02	3819
2007-06-03	3654
2007-06-04	4311
2007-06-05	6431
2007-06-06	4192
2007-06-07	6051
2007-06-08	5559
2007-06-09	3597
2007-06-10	3982
2007-06-11	6394
2007-06-12	6754
2007-06-13	6650
2007-06-14	6783
2007-06-15	6442
2007-06-16	3858
2007-06-17	3799
2007-06-18	6843
2007-06-19	7253
2007-06-20	6708
2007-06-21	4593
2007-06-22	5580
2007-06-23	3518
2007-06-24	3900
2007-06-25	6333
2007-06-26	5651
2007-06-27	6488
2007-06-28	6011
2007-06-29	5465
2007-06-30	3526
2007-07-01	2893
2007-07-02	6291
2007-07-03	6731
2007-07-04	6781
2007-07-05	6562
2007-07-06	5781
2007-07-07	3437
2007-07-08	3268
2007-07-09	5891
2007-07-10	6270
2007-07-11	6620
2007-07-12	6314
2007-07-13	6461
2007-07-14	3537
2007-07-15	3931
2007-07-16	6026
2007-07-17	7195
2007-07-18	6730
2007-07-19	5741
2007-07-20	6030
2007-07-21	3241
2007-07-22	3773
2007-07-23	5738
2007-07-24	4251
2007-07-25	7325
2007-07-26	7088
2007-07-27	4853
2007-07-28	3802
2007-07-29	2911
2007-07-30	5644
2007-07-31	6724
2007-08-01	6478
2007-08-02	6583
2007-08-03	6288
2007-08-04	3784
2007-08-05	3964
2007-08-06	4658
2007-08-07	6172
2007-08-08	6789
2007-08-09	7051
2007-08-10	6477
2007-08-11	4129
2007-08-12	4647
2007-08-13	5823
2007-08-14	6958
2007-08-15	7087
2007-08-16	7158
2007-08-17	7005
2007-08-18	4254
2007-08-19	3708
2007-08-20	7451
2007-08-21	7958
2007-08-22	6448
2007-08-23	6760
2007-08-24	7503
2007-08-25	3884
2007-08-26	4244
2007-08-27	7424
2007-08-28	7801
2007-08-29	7886
2007-08-30	7545
2007-08-31	7507
2007-09-01	4609
2007-09-02	4899
2007-09-03	7928
2007-09-04	7947
2007-09-05	8332
2007-09-06	7311
2007-09-07	7063
2007-09-08	58508
2007-09-09	4528
2007-09-10	6402
2007-09-11	7280
2007-09-12	7544
2007-09-13	6750
2007-09-14	6628
2007-09-15	4347
2007-09-16	4420
2007-09-17	6399
2007-09-18	6589
2007-09-19	6180
2007-09-20	7123
2007-09-21	6218
2007-09-22	4048
2007-09-23	4735
2007-09-24	6813
2007-09-25	7142
2007-09-26	7135
2007-09-27	7303
2007-09-28	6748
2007-09-29	4479
2007-09-30	4655
2007-10-01	6813
2007-10-02	6024
2007-10-03	6865
2007-10-04	6911
2007-10-05	6582
2007-10-06	4446
2007-10-07	5009
2007-10-08	6934
2007-10-09	6532
2007-10-10	7051
2007-10-11	4913
2007-10-12	7763
2007-10-13	5572
2007-10-14	5696
2007-10-15	7946
2007-10-16	7564
2007-10-17	7732
2007-10-18	8335
2007-10-19	7734
2007-10-20	5126
2007-10-21	5223
2007-10-22	8082
2007-10-23	8138
2007-10-24	7996
2007-10-25	8772
2007-10-26	8425
2007-10-27	4798
2007-10-28	4985
2007-10-29	5537
2007-10-30	7960
2007-10-31	7436
2007-11-01	7588
2007-11-02	7310
2007-11-03	5142
2007-11-04	5031
2007-11-05	8886
2007-11-06	8651
2007-11-07	8446
2007-11-08	8233
2007-11-09	7814
2007-11-10	4920
2007-11-11	5287
2007-11-12	8736
2007-11-13	8309
2007-11-14	9472
2007-11-15	8619
2007-11-16	7580
2007-11-17	4669
2007-11-18	5274
2007-11-19	8358
2007-11-20	8681
2007-11-21	9114
2007-11-22	8413
2007-11-23	7834
2007-11-24	5253
2007-11-25	5795
2007-11-26	8825
2007-11-27	9001
2007-11-28	9232
2007-11-29	8663
2007-11-30	8268
2007-12-01	5182
2007-12-02	5696
2007-12-03	8322
2007-12-04	9072
2007-12-05	9985
2007-12-06	9312
2007-12-07	7806
2007-12-08	5733
2007-12-09	5701
2007-12-10	8180
2007-12-11	9017
2007-12-12	9506
2007-12-13	9028
2007-12-14	7495
2007-12-15	5261
2007-12-16	5410
2007-12-17	9016
2007-12-18	8690
2007-12-19	9461
2007-12-20	7651
2007-12-21	6829
2007-12-22	4242
2007-12-23	4382
2007-12-24	4119
2007-12-25	2788
2007-12-26	4148
2007-12-27	4666
2007-12-28	5256
2007-12-29	4743
2007-12-30	5534
2007-12-31	5804
2008-01-01	4605
2008-01-02	7603
2008-01-03	8585
2008-01-04	9344
2008-01-05	6755
2008-01-06	6214
2008-01-07	8545
2008-01-08	7539
2008-01-09	8609
2008-01-10	9911
2008-01-11	9261
2008-01-12	6641
2008-01-13	6951
2008-01-14	9424
2008-01-15	9056
2008-01-16	9645
2008-01-17	9319
2008-01-18	9228
2008-01-19	6358
2008-01-20	6654
2008-01-21	9514
2008-01-22	10441
2008-01-23	9798
2008-01-24	9884
2008-01-25	9651
2008-01-26	6085
2008-01-27	6649
2008-01-28	10190
2008-01-29	11028
2008-01-30	10402
2008-01-31	11062
2008-02-01	9028
2008-02-02	6321
2008-02-03	6398
2008-02-04	9059
2008-02-05	10461
2008-02-06	9662
2008-02-07	9309
2008-02-08	8678
2008-02-09	5970
2008-02-10	6515
2008-02-11	9716
2008-02-12	9966
2008-02-13	736
